"Ordem","Documento","id","family","scientificNameWithoutAuthorStandardizedSource","Doc_cat","Categoria","Critério","Presente em IN 06 2008","scientificNameSource","taxonRank","l2008_I","l2008_II","l2013","l2014"
4,"LV2013",2622,"MALPIGHIACEAE","Heteropterys dusenii","VU_2013","VU",,,"Heteropterys dusenii Nied.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2623,"MALPIGHIACEAE","Heteropterys fragilis","EN_2013","EN",,,"Heteropterys fragilis Amorim","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2624,"MALPIGHIACEAE","Heteropterys hatschbachii","CR_2013","CR",,,"Heteropterys hatschbachii W.R.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2625,"MALPIGHIACEAE","Heteropterys marginata","EN_2013","EN",,,"Heteropterys marginata W.R.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2626,"MALPIGHIACEAE","Heteropterys megaptera","EN_2013","EN",,,"Heteropterys megaptera A.Juss.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2627,"MALPIGHIACEAE","Heteropterys oberdanii","VU_2013","VU",,,"Heteropterys oberdanii Amorim","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2628,"MALPIGHIACEAE","Heteropterys occhionii","CR_2013","CR",,,"Heteropterys occhionii Amorim","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2629,"MALPIGHIACEAE","Heteropterys patens","NT_2013","NT",,,"Heteropterys patens (Griseb.) A.Juss.","ESPECIE",,,"LV2013",
4,"LV2013",2630,"MALPIGHIACEAE","Heteropterys pauciflora","LC_2013","LC",,,"Heteropterys pauciflora (A.Juss.) A.Juss.","ESPECIE",,,"LV2013",
4,"LV2013",2631,"MALPIGHIACEAE","Heteropterys perplexa","LC_2013","LC",,,"Heteropterys perplexa W.R.Anderson","ESPECIE",,,"LV2013",
4,"LV2013",2632,"MALPIGHIACEAE","Heteropterys sanctorum","CR_2013","CR",,,"Heteropterys sanctorum W.R.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2633,"MALPIGHIACEAE","Heteropterys ternstroemiifolia","EN_2013","EN",,,"Heteropterys ternstroemiifolia A.Juss.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2634,"MALPIGHIACEAE","Heteropterys thyrsoidea","EN_2013","EN",,,"Heteropterys thyrsoidea (Griseb.) A.Juss.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2635,"MALPIGHIACEAE","Heteropterys trigoniifolia","LC_2013","LC",,,"Heteropterys trigoniifolia A.Juss.","ESPECIE",,,"LV2013",
4,"LV2013",2636,"MALPIGHIACEAE","Hiraea bullata","VU_2013","VU",,,"Hiraea bullata W.R.Anderson","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2637,"MALPIGHIACEAE","Hiraea cuiabensis","LC_2013","LC",,,"Hiraea cuiabensis Griseb.","ESPECIE",,,"LV2013",
4,"LV2013",2638,"MALPIGHIACEAE","Hiraea cuneata","LC_2013","LC",,,"Hiraea cuneata Griseb.","ESPECIE",,,"LV2013",
4,"LV2013",2639,"MALPIGHIACEAE","Hiraea wiedeana","EN_2013","EN",,,"Hiraea wiedeana A.Juss.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2640,"MALPIGHIACEAE","Janusia occhionii","EN_2013","EN",,,"Janusia occhionii W.R.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2641,"MALPIGHIACEAE","Janusia schwannioides","EN_2013","EN",,,"Janusia schwannioides W.R.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2642,"MALPIGHIACEAE","Lophopterys floribunda","LC_2013","LC",,,"Lophopterys floribunda W.R.Anderson & C.C.Davis","ESPECIE",,,"LV2013",
4,"LV2013",2643,"MALPIGHIACEAE","Mezia araujoi","EN_2013","EN",,,"Mezia araujoi Nied.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2644,"MALPIGHIACEAE","Niedenzuella poeppigiana","LC_2013","LC",,,"Niedenzuella poeppigiana (A.Juss.) W.R.Anderson","ESPECIE",,,"LV2013",
4,"LV2013",2645,"MALPIGHIACEAE","Peixotoa adenopoda","EN_2013","EN",,,"Peixotoa adenopoda C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2646,"MALPIGHIACEAE","Peixotoa andersonii","CR_2013","CR",,,"Peixotoa andersonii C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2647,"MALPIGHIACEAE","Peixotoa bahiana","CR_2013","CR",,,"Peixotoa bahiana C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2648,"MALPIGHIACEAE","Peixotoa barnebyi","EN_2013","EN",,,"Peixotoa barnebyi C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2649,"MALPIGHIACEAE","Peixotoa catarinensis","EN_2013","EN",,,"Peixotoa catarinensis C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2650,"MALPIGHIACEAE","Peixotoa cipoana","EN_2013","EN",,,"Peixotoa cipoana C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2651,"MALPIGHIACEAE","Peixotoa glabra","LC_2013","LC",,,"Peixotoa glabra A.Juss.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
4,"LV2013",2652,"MALPIGHIACEAE","Peixotoa jussieuana","LC_2013","LC",,,"Peixotoa jussieuana A.Juss.","ESPECIE",,,"LV2013",
4,"LV2013",2653,"MALPIGHIACEAE","Peixotoa psilophylla","VU_2013","VU",,,"Peixotoa psilophylla C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2654,"MALPIGHIACEAE","Peregrina linearifolia","VU_2013","VU",,,"Peregrina linearifolia (A.St.-Hil.) W.R.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
4,"LV2013",2655,"MALPIGHIACEAE","Pterandra andersonii","DD_2013","DD",,,"Pterandra andersonii C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
4,"LV2013",2656,"MALPIGHIACEAE","Pterandra pyroidea","LC_2013","LC",,,"Pterandra pyroidea A.Juss.","ESPECIE",,,"LV2013",
4,"LV2013",2657,"MALPIGHIACEAE","Stigmaphyllon angustilobum","LC_2013","LC",,,"Stigmaphyllon angustilobum A.Juss.","ESPECIE",,,"LV2013",
4,"LV2013",2658,"MALPIGHIACEAE","Stigmaphyllon bradei","CR_2013","CR",,,"Stigmaphyllon bradei C.E.Anderson","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2659,"MALPIGHIACEAE","Stigmaphyllon carautae","CR_2013","CR",,,"Stigmaphyllon carautae C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2660,"MALPIGHIACEAE","Stigmaphyllon crenatum","EN_2013","EN",,,"Stigmaphyllon crenatum C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2661,"MALPIGHIACEAE","Stigmaphyllon glabrum","CR_2013","CR",,,"Stigmaphyllon glabrum C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2662,"MALPIGHIACEAE","Stigmaphyllon harleyi","EN_2013","EN",,,"Stigmaphyllon harleyi W.R.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2663,"MALPIGHIACEAE","Stigmaphyllon hatschbachii","DD_2013","DD",,,"Stigmaphyllon hatschbachii C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
4,"LV2013",2664,"MALPIGHIACEAE","Stigmaphyllon macedoanum","CR_2013","CR",,,"Stigmaphyllon macedoanum C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2665,"MALPIGHIACEAE","Stigmaphyllon mattogrossense","CR_2013","CR",,,"Stigmaphyllon mattogrossense C.E.Anderson","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2666,"MALPIGHIACEAE","Stigmaphyllon vitifolium","CR_2013","CR",,,"Stigmaphyllon vitifolium A.Juss.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2667,"MALPIGHIACEAE","Tetrapterys cordifolia","DD_2013","DD",,,"Tetrapterys cordifolia W.R.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
4,"LV2013",2668,"MALPIGHIACEAE","Tetrapterys microphylla","LC_2013","LC",,,"Tetrapterys microphylla (A.Juss.) Nied.","ESPECIE",,,"LV2013",
4,"LV2013",2669,"MALPIGHIACEAE","Thryallis brachystachys","LC_2013","LC",,,"Thryallis brachystachys Lindl.","ESPECIE",,,"LV2013",
4,"LV2013",2670,"MALPIGHIACEAE","Thryallis laburnum","VU_2013","VU",,,"Thryallis laburnum S.Moore","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2671,"MALPIGHIACEAE","Thryallis parviflora","EN_2013","EN",,,"Thryallis parviflora C.E.Anderson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2672,"MALVACEAE","Abutilon anodoides","CR_2013","CR",,,"Abutilon anodoides A.St.-Hil. & Naudin","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2673,"MALVACEAE","Abutilon costicalyx","LC_2013","LC",,,"Abutilon costicalyx K.Schum.","ESPECIE",,,"LV2013",
4,"LV2013",2674,"MALVACEAE","Abutilon monteiroi","DD_2013","DD",,,"Abutilon monteiroi Krapov.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
4,"LV2013",2675,"MALVACEAE","Abutilon nigricans","CR_2013","CR",,,"Abutilon nigricans G.L.Esteves & Krapov.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2676,"MALVACEAE","Abutilon venosum","DD_2013","DD",,,"Abutilon venosum K.Schum.","ESPECIE",,,"LV2013",
4,"LV2013",2677,"MALVACEAE","Akrosida macrophylla","DD_2013","DD",,,"Akrosida macrophylla (Ulbr.) Fryxell & Fuertes","ESPECIE",,,"LV2013",
4,"LV2013",2678,"MALVACEAE","Byttneria catalpifolia subsp. sidaefolia","LC_2013","LC",,,"Byttneria catalpifolia subsp. sidaefolia (A.St.-Hil.) Cristóbal","SUB_ESPECIE",,,"LV2013",
4,"LV2013",2679,"MALVACEAE","Byttneria implacabilis","DD_2013","DD",,,"Byttneria implacabilis Cristóbal","ESPECIE",,,"LV2013",
4,"LV2013",2680,"MALVACEAE","Byttneria oblongata","LC_2013","LC",,,"Byttneria oblongata Pohl","ESPECIE",,,"LV2013",
4,"LV2013",2681,"MALVACEAE","Byttneria scabra","LC_2013","LC",,,"Byttneria scabra L.","ESPECIE",,,"LV2013",
4,"LV2013",2682,"MALVACEAE","Calyculogygas uruguayensis","EN_2013","EN",,,"Calyculogygas uruguayensis Krapov.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2683,"MALVACEAE","Calyptraemalva catharinensis","EN_2013","EN",,,"Calyptraemalva catharinensis Krapov.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2684,"MALVACEAE","Cavanillesia umbellata","LC_2013","LC",,,"Cavanillesia umbellata Ruiz & Pav.","ESPECIE",,,"LV2013",
4,"LV2013",2685,"MALVACEAE","Ceiba jasminodora","LC_2013","LC",,,"Ceiba jasminodora (A.St.-Hil.) K.Schum.","ESPECIE",,,"LV2013",
4,"LV2013",2686,"MALVACEAE","Cienfuegosia drummondii","DD_2013","DD",,,"Cienfuegosia drummondii (A.Gray) Lewton","ESPECIE",,,"LV2013",
4,"LV2013",2687,"MALVACEAE","Cienfuegosia sulfurea","DD_2013","DD",,,"Cienfuegosia sulfurea (A.St.-Hil.) Garcke","ESPECIE",,,"LV2013",
4,"LV2013",2688,"MALVACEAE","Eriotheca pubescens","LC_2013","LC",,,"Eriotheca pubescens (Mart. & Zucc.) Schott & Endl.","ESPECIE",,,"LV2013",
4,"LV2013",2689,"MALVACEAE","Gaya domingensis","LC_2013","LC",,,"Gaya domingensis Urb.","ESPECIE",,,"LV2013",
4,"LV2013",2690,"MALVACEAE","Gaya guerkeana","LC_2013","LC",,,"Gaya guerkeana K.Schum.","ESPECIE",,,"LV2013",
4,"LV2013",2691,"MALVACEAE","Gaya pilosa","LC_2013","LC",,,"Gaya pilosa K.Schum.","ESPECIE",,,"LV2013",
4,"LV2013",2692,"MALVACEAE","Herissantia nemoralis","LC_2013","LC",,,"Herissantia nemoralis (A.St.-Hil.) Brizicky","ESPECIE",,,"LV2013",
4,"LV2013",2693,"MALVACEAE","Hibiscus bifurcatus","LC_2013","LC",,,"Hibiscus bifurcatus Cav.","ESPECIE",,,"LV2013",
4,"LV2013",2694,"MALVACEAE","Hibiscus diversifolius","LC_2013","LC",,,"Hibiscus diversifolius Jacq.","ESPECIE",,,"LV2013",
4,"LV2013",2695,"MALVACEAE","Hibiscus furcellatus","LC_2013","LC",,,"Hibiscus furcellatus Desr.","ESPECIE",,,"LV2013",
4,"LV2013",2696,"MALVACEAE","Hibiscus sororius","LC_2013","LC",,,"Hibiscus sororius L.","ESPECIE",,,"LV2013",
4,"LV2013",2697,"MALVACEAE","Hochreutinera hasslerana","EN_2013","EN",,,"Hochreutinera hasslerana (Hochr.) Krapov.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2698,"MALVACEAE","Krapovickasia urticifolia","LC_2013","LC",,,"Krapovickasia urticifolia (A.St.-Hil.) Fryxell","ESPECIE",,,"LV2013",
4,"LV2013",2699,"MALVACEAE","Luehea candicans","LC_2013","LC",,,"Luehea candicans Mart. & Zucc.","ESPECIE",,,"LV2013",
4,"LV2013",2700,"MALVACEAE","Luehea conwentzii","LC_2013","LC",,,"Luehea conwentzii K.Schum.","ESPECIE",,,"LV2013",
4,"LV2013",2701,"MALVACEAE","Malachra radiata","LC_2013","LC",,,"Malachra radiata (L.) L.","ESPECIE",,,"LV2013",
4,"LV2013",2702,"MALVACEAE","Malvastrum americanum","LC_2013","LC",,,"Malvastrum americanum (L.) Torr.","ESPECIE",,,"LV2013",
4,"LV2013",2703,"MALVACEAE","Monteiroa bullata","LC_2013","LC",,,"Monteiroa bullata (Ekman) Krapov.","ESPECIE",,,"LV2013",
4,"LV2013",2704,"MALVACEAE","Monteiroa ptarmicifolia","LC_2013","LC",,,"Monteiroa ptarmicifolia (A.St.-Hil. & Naudin) Krapov.","ESPECIE",,,"LV2013",
4,"LV2013",2705,"MALVACEAE","Monteiroa smithii","EN_2013","EN",,,"Monteiroa smithii Krapov.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2706,"MALVACEAE","Pavonia almasana","EN_2013","EN",,,"Pavonia almasana Ulbr.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2707,"MALVACEAE","Pavonia alnifolia","DD_2013","DD",,,"Pavonia alnifolia A.St.-Hil.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013",
4,"LV2013",2708,"MALVACEAE","Pavonia biflora","LC_2013","LC",,,"Pavonia biflora Fryxell","ESPECIE",,,"LV2013",
4,"LV2013",2709,"MALVACEAE","Pavonia distinguenda","LC_2013","LC",,,"Pavonia distinguenda A.St.-Hil. & Naudin","ESPECIE",,,"LV2013",
4,"LV2013",2710,"MALVACEAE","Pavonia garckeana","LC_2013","LC",,,"Pavonia garckeana Gürke","ESPECIE",,,"LV2013",
4,"LV2013",2711,"MALVACEAE","Pavonia grazielae","VU_2013","VU",,,"Pavonia grazielae Krapov.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2712,"MALVACEAE","Pavonia hastata","LC_2013","LC",,,"Pavonia hastata Cav.","ESPECIE",,,"LV2013",
4,"LV2013",2713,"MALVACEAE","Pavonia hatschbachii","EN_2013","EN",,,"Pavonia hatschbachii Krapov.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2714,"MALVACEAE","Pavonia hexaphylla","LC_2013","LC",,,"Pavonia hexaphylla (S.Moore) Krapov.","ESPECIE",,,"LV2013",
4,"LV2013",2715,"MALVACEAE","Pavonia kleinii","DD_2013","DD",,,"Pavonia kleinii Krapov. & Cristóbal","ESPECIE",,,"LV2013",
4,"LV2013",2716,"MALVACEAE","Pavonia lanata","LC_2013","LC",,,"Pavonia lanata R.E.Fr.","ESPECIE",,,"LV2013",
4,"LV2013",2717,"MALVACEAE","Pavonia multiflora","LC_2013","LC",,,"Pavonia multiflora A.St.-Hil.","ESPECIE",,,"LV2013",
4,"LV2013",2718,"MALVACEAE","Pavonia reticulata","LC_2013","LC",,,"Pavonia reticulata Garcke","ESPECIE",,,"LV2013",
4,"LV2013",2719,"MALVACEAE","Pavonia spiciformis","EN_2013","EN",,,"Pavonia spiciformis Krapov.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2720,"MALVACEAE","Pavonia tricalycaris","DD_2013","DD",,,"Pavonia tricalycaris A.St.-Hil.","ESPECIE",,,"LV2013",
4,"LV2013",2721,"MALVACEAE","Pseudobombax grandiflorum","LC_2013","LC",,,"Pseudobombax grandiflorum (Cav.) A.Robyns","ESPECIE",,,"LV2013",
4,"LV2013",2722,"MALVACEAE","Pseudobombax marginatum","LC_2013","LC",,,"Pseudobombax marginatum (A.St.-Hil.) A. Robyns","ESPECIE",,,"LV2013",
4,"LV2013",2723,"MALVACEAE","Pseudobombax tomentosum","LC_2013","LC",,,"Pseudobombax tomentosum (Mart. & Zucc.) A.Robyns","ESPECIE",,,"LV2013",
4,"LV2013",2724,"MALVACEAE","Rhynchosida physocalyx","DD_2013","DD",,,"Rhynchosida physocalyx (A.Gray) Fryxell","ESPECIE",,,"LV2013",
4,"LV2013",2725,"MALVACEAE","Sida rufescens","LC_2013","LC",,,"Sida rufescens A.St.-Hil.","ESPECIE",,,"LV2013",
4,"LV2013",2726,"MALVACEAE","Spirotheca rivieri","LC_2013","LC",,,"Spirotheca rivieri (Decne.) Ulbr.","ESPECIE",,,"LV2013",
4,"LV2013",2727,"MALVACEAE","Triumfetta grandiflora","LC_2013","LC",,,"Triumfetta grandiflora Vahl","ESPECIE",,,"LV2013",
4,"LV2013",2728,"MALVACEAE","Waltheria communis","LC_2013","LC",,,"Waltheria communis A.St.-Hil.","ESPECIE",,,"LV2013",
4,"LV2013",2729,"MARANTACEAE","Calathea aemula","NT_2013","NT",,,"Calathea aemula Körn.","ESPECIE",,,"LV2013",
4,"LV2013",2730,"MARANTACEAE","Calathea bella","DD_2013","DD",,,"Calathea bella (W.Bull) Regel","ESPECIE",,,"LV2013",
4,"LV2013",2731,"MARANTACEAE","Calathea brasiliensis","LC_2013","LC",,,"Calathea brasiliensis Körn.","ESPECIE",,,"LV2013",
4,"LV2013",2732,"MARANTACEAE","Calathea cylindrica","LC_2013","LC",,,"Calathea cylindrica (Roscoe) K.Schum.","ESPECIE",,,"LV2013",
4,"LV2013",2733,"MARANTACEAE","Calathea fatimae","DD_2013","DD",,,"Calathea fatimae H.Kenn. & J.M.A.Braga","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
4,"LV2013",2734,"MARANTACEAE","Calathea longibracteata","LC_2013","LC",,,"Calathea longibracteata (Sweet) Lindl.","ESPECIE",,,"LV2013",
4,"LV2013",2735,"MARANTACEAE","Calathea monophylla","LC_2013","LC",,,"Calathea monophylla (Vell.) Körn.","ESPECIE",,,"LV2013",
4,"LV2013",2736,"MARANTACEAE","Calathea sciuroides","LC_2013","LC",,,"Calathea sciuroides Petersen","ESPECIE",,,"LV2013",
4,"LV2013",2737,"MARANTACEAE","Calathea singularis","DD_2013","DD",,,"Calathea singularis H.Kenn.","ESPECIE",,,"LV2013",
4,"LV2013",2738,"MARANTACEAE","Calathea tuberosa","EN_2013","EN",,,"Calathea tuberosa (Vell.) Körn.","ESPECIE",,,"LV2013",
4,"LV2013",2739,"MARANTACEAE","Calathea widgrenii","EN_2013","EN",,,"Calathea widgrenii Körn.","ESPECIE",,,"LV2013",
4,"LV2013",2740,"MARANTACEAE","Calathea wiotii","DD_2013","DD",,,"Calathea wiotii (E.Morren) Regel","ESPECIE",,,"LV2013",
4,"LV2013",2741,"MARANTACEAE","Calathea zebrina","LC_2013","LC",,,"Calathea zebrina (Sims) Lindl.","ESPECIE",,,"LV2013",
4,"LV2013",2742,"MARANTACEAE","Ischnosiphon gracilis","LC_2013","LC",,,"Ischnosiphon gracilis (Rudge) Körn.","ESPECIE",,,"LV2013",
4,"LV2013",2743,"MARANTACEAE","Ischnosiphon ovatus","EN_2013","EN",,,"Ischnosiphon ovatus Körn.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2744,"MARANTACEAE","Maranta bicolor","LC_2013","LC",,,"Maranta bicolor Ker Gawl.","ESPECIE",,,"LV2013",
4,"LV2013",2745,"MARANTACEAE","Maranta subterranea","VU_2013","VU",,,"Maranta subterranea J.M.A.Braga","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2746,"MARANTACEAE","Maranta zingiberina","LC_2013","LC",,,"Maranta zingiberina L.Andersson","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
4,"LV2013",2747,"MARANTACEAE","Monotagma plurispicatum","LC_2013","LC",,,"Monotagma plurispicatum (Körn.) K.Schum.","ESPECIE",,,"LV2013",
4,"LV2013",2748,"MARANTACEAE","Saranthe composita","VU_2013","VU",,,"Saranthe composita (Link) K. Schum.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2749,"MARANTACEAE","Saranthe klotzschiana","LC_2013","LC",,,"Saranthe klotzschiana (Körn.) Eichler","ESPECIE",,,"LV2013",
4,"LV2013",2750,"MARANTACEAE","Stromanthe porteana","LC_2013","LC",,,"Stromanthe porteana Gris","ESPECIE",,,"LV2013",
4,"LV2013",2751,"MARANTACEAE","Stromanthe schottiana","LC_2013","LC",,,"Stromanthe schottiana (Körn.) Eichler","ESPECIE",,,"LV2013",
4,"LV2013",2752,"MARANTACEAE","Thalia multiflora","DD_2013","DD",,,"Thalia multiflora Horkel ex Körn.","ESPECIE",,,"LV2013",
4,"LV2013",2753,"MARCGRAVIACEAE","Marcgravia polyantha","LC_2013","LC",,,"Marcgravia polyantha Delpino","ESPECIE",,,"LV2013",
4,"LV2013",2754,"MARCHANTIACEAE","Marchantia berteroana","EN_2013","EN",,,"Marchantia berteroana Lehm. & Lindenb.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2755,"MARSILEACEAE","Pilularia americana","DD_2013","DD",,,"Pilularia americana A.Braun","ESPECIE",,,"LV2013",
4,"LV2013",2756,"MARSILEACEAE","Regnellidium diphyllum","VU_2013","VU",,,"Regnellidium diphyllum Lindm.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2757,"MELASTOMATACEAE","Bertolonia angustifolia","CR_2013","CR",,,"Bertolonia angustifolia Cogn.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2758,"MELASTOMATACEAE","Bertolonia formosa","CR_2013","CR",,,"Bertolonia formosa Brade","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2759,"MELASTOMATACEAE","Bertolonia foveolata","EN_2013","EN",,,"Bertolonia foveolata Brade","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2760,"MELASTOMATACEAE","Bertolonia hoehneana","CR_2013","CR",,,"Bertolonia hoehneana Brade","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2761,"MELASTOMATACEAE","Bertolonia leuzeana","EN_2013","EN",,,"Bertolonia leuzeana (Bonpl.) DC.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2762,"MELASTOMATACEAE","Bertolonia paranaensis","EN_2013","EN",,,"Bertolonia paranaensis (Wurdack) Baumgratz","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2763,"MELASTOMATACEAE","Cambessedesia atropurpurea","VU_2013","VU",,,"Cambessedesia atropurpurea A.B.Martins","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2764,"MELASTOMATACEAE","Cambessedesia eichleri","LC_2013","LC",,,"Cambessedesia eichleri Cogn.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
4,"LV2013",2765,"MELASTOMATACEAE","Cambessedesia glaziovii","DD_2013","DD",,,"Cambessedesia glaziovii Cogn. ex A.B.Martins","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
4,"LV2013",2766,"MELASTOMATACEAE","Cambessedesia gracilis","EN_2013","EN",,,"Cambessedesia gracilis Wurdack","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2767,"MELASTOMATACEAE","Cambessedesia hermogenesii","EN_2013","EN",,,"Cambessedesia hermogenesii A.B.Martins","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2768,"MELASTOMATACEAE","Cambessedesia hilariana","LC_2013","LC",,,"Cambessedesia hilariana (Kunth) DC.","ESPECIE",,,"LV2013",
4,"LV2013",2769,"MELASTOMATACEAE","Cambessedesia striatella","DD_2013","DD",,,"Cambessedesia striatella Naudin","ESPECIE",,,"LV2013",
4,"LV2013",2770,"MELASTOMATACEAE","Cambessedesia weddellii","VU_2013","VU",,,"Cambessedesia weddellii Naudin","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
4,"LV2013",2771,"MELASTOMATACEAE","Cambessedesia wurdackii","VU_2013","VU",,,"Cambessedesia wurdackii A.B.Martins","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
4,"LV2013",2772,"MELASTOMATACEAE","Chaetostoma fastigiatum","NT_2013","NT",,,"Chaetostoma fastigiatum Naudin","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
4,"LV2013",2773,"MELASTOMATACEAE","Clidemia capilliflora","LC_2013","LC",,,"Clidemia capilliflora (Naudin) Cogn.","ESPECIE",,,"LV2013",
4,"LV2013",2774,"MELASTOMATACEAE","Clidemia rubra","LC_2013","LC",,,"Clidemia rubra (Aubl.) Mart.","ESPECIE",,,"LV2013",
